PostalCode,City,State,Region,Country,CustomerID,CustomerName,Segment,ProductID,ProductName,Manufacturer,SubCategory,Category,OrderID,OrderDate,ShipDate,ShipMode,OrderItemID,Discount,Quantity,Profit,Sales
92037,San Diego,California,West,United States,C00155,Ben Peterman,Corporate,L00256,Avery Hole Reinforcements,Avery,Binders,Office Supplies,CA-2014-167150,2014/12/11,2014/12/18,Standard Class,CA-2014-167150-L00256,0.2,4,7,20
70506,Lafayette,Louisiana,South,United States,C00049,Ken Black,Corporate,L01373,Safco Commercial Shelving,SAFCO,Storage,Office Supplies,CA-2011-149538,2011/4/4,2011/4/8,Standard Class,CA-2011-149538-L01373,0,5,9,233
85023,Phoenix,Arizona,West,United States,C00090,Roger Demir,Consumer,L00256,Avery Hole Reinforcements,Avery,Binders,Office Supplies,CA-2011-161249,2011/8/9,2011/8/13,Standard Class,CA-2011-161249-L00256,0.7,5,-7,9
95051,Santa Clara,California,West,United States,C00385,Lisa Ryan,Corporate,L00257,Avery Legal 4-Ring Binder,Avery,Binders,Office Supplies,CA-2011-109918,2011/9/7,2011/9/12,Second Class,CA-2011-109918-L00257,0.2,5,31,84
77095,Houston,Texas,Central,United States,C00377,Rachel Payne,Corporate,L00256,Avery Hole Reinforcements,Avery,Binders,Office Supplies,CA-2012-135251,2012/8/6,2012/8/10,Standard Class,CA-2012-135251-L00256,0.8,5,-10,6
97206,Portland,Oregon,West,United States,C00087,Tracy Blumstein,Consumer,L01091,Microsoft Arc Touch Mouse,Microsoft,Accessories,Technology,CA-2012-130883,2012/9/26,2012/10/2,Standard Class,CA-2012-130883-L01091,0.2,5,48,240
98115,Seattle,Washington,West,United States,C00085,Anthony Johnson,Corporate,L00470,"Contract Clock, 14, Brown",Other,Furnishings,Furniture,CA-2013-138079,2013/1/22,2013/1/28,Standard Class,CA-2013-138079-L00470,0,5,37,110
10035,New York City,New York,East,United States,C00019,Kunst Miller,Consumer,L00669,Fiskars Softgrip Scissors,Fiskars,Supplies,Office Supplies,CA-2013-109666,2013/4/20,2013/4/27,Standard Class,CA-2013-109666-L00669,0,5,15,55
10035,New York City,New York,East,United States,C00007,Edward Hooks,Corporate,L00669,Fiskars Softgrip Scissors,Fiskars,Supplies,Office Supplies,CA-2013-155565,2013/5/29,2013/5/29,Same Day,CA-2013-155565-L00669,0,5,15,55
29203,Columbia,South Carolina,South,United States,C00006,Jonathan Doherty,Corporate,L01290,Poly String Tie Envelopes,Poly,Envelopes,Office Supplies,CA-2013-157161,2013/7/17,2013/7/21,Second Class,CA-2013-157161-L01290,0,5,5,10
28027,Concord,North Carolina,South,United States,C00209,Beth Paige,Consumer,L00975,"Leather Task Chair, Black",Other,Chairs,Furniture,CA-2013-142895,2013/7/22,2013/7/27,Standard Class,CA-2013-142895-L00975,0.2,5,0,364
90036,Los Angeles,California,West,United States,C00509,Cathy Armstrong,Home Office,L00049,Acco Hanging Data Binders,Acco,Binders,Office Supplies,CA-2013-107328,2013/8/9,2013/8/16,Standard Class,CA-2013-107328-L00049,0.2,5,5,15
45503,Springfield,Ohio,East,United States,C00408,Troy Staebel,Consumer,L01379,Safco Industrial Shelving,SAFCO,Storage,Office Supplies,CA-2013-131093,2013/9/18,2013/9/21,Second Class,CA-2013-131093-L01379,0.2,5,-63,295
85281,Tempe,Arizona,West,United States,C00010,Emily Phan,Consumer,L00746,Global Deluxe Steno Chair,Global,Chairs,Furniture,US-2013-159856,2013/10/19,2013/10/23,Standard Class,US-2013-159856-L00746,0.2,5,-35,308
10011,New York City,New York,East,United States,C00192,Tamara Dahlen,Consumer,L00669,Fiskars Softgrip Scissors,Fiskars,Supplies,Office Supplies,CA-2014-104010,2014/4/24,2014/4/26,First Class,CA-2014-104010-L00669,0,5,15,55
90004,Los Angeles,California,West,United States,C00544,Liz Carlisle,Consumer,L01177,Novimex Fabric Task Chair,Novimex,Chairs,Furniture,CA-2014-137498,2014/9/10,2014/9/15,Second Class,CA-2014-137498-L01177,0.2,5,-15,244
19143,Philadelphia,Pennsylvania,East,United States,C00001,William Brown,Consumer,L00470,"Contract Clock, 14, Brown",Other,Furnishings,Furniture,US-2014-110149,2014/12/11,2014/12/14,First Class,US-2014-110149-L00470,0.2,5,15,88
11572,Oceanside,New York,East,United States,C00251,Dianna Vittorini,Consumer,L01290,Poly String Tie Envelopes,Poly,Envelopes,Office Supplies,CA-2012-146486,2012/11/9,2012/11/14,Second Class,CA-2012-146486-L01290,0,6,6,12
95661,Roseville,California,West,United States,C00048,Lena Creighton,Consumer,L00669,Fiskars Softgrip Scissors,Fiskars,Supplies,Office Supplies,CA-2013-145583,2013/10/14,2013/10/20,Standard Class,CA-2013-145583-L00669,0,6,18,66
98103,Seattle,Washington,West,United States,C00252,Dana Kaydos,Consumer,L00257,Avery Legal 4-Ring Binder,Avery,Binders,Office Supplies,CA-2014-152310,2014/8/13,2014/8/20,Standard Class,CA-2014-152310-L00257,0.2,6,38,101
80219,Denver,Colorado,West,United States,C00358,Bill Stewart,Corporate,L01043,Macally Suction Cup Mount,Other,Phones,Technology,US-2014-112347,2014/12/3,2014/12/7,Standard Class,US-2014-112347-L01043,0.2,6,-14,57
62521,Decatur,Illinois,Central,United States,C00536,Richard Eichhorn,Consumer,L00470,"Contract Clock, 14, Brown",Other,Furnishings,Furniture,CA-2011-163867,2011/6/3,2011/6/6,First Class,CA-2011-163867-L00470,0.6,7,-40,62
75150,Mesquite,Texas,Central,United States,C00074,Saphhira Shifley,Corporate,L01059,Maxell 4.7GB DVD-R 5/Pack,Maxell,Accessories,Technology,CA-2011-120544,2011/11/23,2011/11/27,Standard Class,CA-2011-120544-L01059,0.2,7,2,6
85023,Phoenix,Arizona,West,United States,C00322,Paul Stevenson,Home Office,L00737,Global Chrome Stack Chair,Global,Chairs,Furniture,CA-2012-135727,2012/5/11,2012/5/16,Second Class,CA-2012-135727-L00737,0.2,7,17,192
71203,Monroe,Louisiana,South,United States,C00107,Brian Dahlen,Consumer,L01457,"SlimView Poly Binder, 3/8",Other,Binders,Office Supplies,US-2012-123960,2012/6/11,2012/6/16,Standard Class,US-2012-123960-L01457,0,7,17,36
92105,San Diego,California,West,United States,C00206,Jay Fein,Consumer,L00737,Global Chrome Stack Chair,Global,Chairs,Furniture,CA-2012-132486,2012/10/23,2012/10/27,Second Class,CA-2012-132486-L00737,0.2,7,17,192
92374,Redlands,California,West,United States,C00489,Mary Zewe,Corporate,L01290,Poly String Tie Envelopes,Poly,Envelopes,Office Supplies,CA-2012-131457,2012/10/31,2012/11/6,Standard Class,CA-2012-131457-L01290,0,7,7,14
94601,Oakland,California,West,United States,C00048,Lena Creighton,Consumer,L00730,Gear Head AU3700S Headset,Other,Phones,Technology,CA-2012-124058,2012/11/20,2012/11/24,Standard Class,CA-2012-124058-L00730,0.2,7,-15,73
10009,New York City,New York,East,United States,C00128,Janet Martin,Consumer,L00694,GBC Plastic Binding Combs,GBC,Binders,Office Supplies,CA-2013-167556,2013/3/30,2013/4/3,Standard Class,CA-2013-167556-L00694,0.2,7,15,41
10035,New York City,New York,East,United States,C00178,Jay Kimmel,Consumer,L00975,"Leather Task Chair, Black",Other,Chairs,Furniture,CA-2013-122581,2013/8/22,2013/8/26,Standard Class,CA-2013-122581-L00975,0.1,7,64,573
60610,Chicago,Illinois,Central,United States,C00248,Heather Kirkland,Corporate,L00489,DAX Cubicle Frames - 8x10,DAX,Furnishings,Furniture,CA-2013-165484,2013/10/24,2013/10/30,Standard Class,CA-2013-165484-L00489,0.6,7,-12,16
45503,Springfield,Ohio,East,United States,C00002,Paul Prost,Home Office,L01489,Square Credit Card Reader,Square,Phones,Technology,CA-2013-145177,2013/11/11,2013/11/15,Standard Class,CA-2013-145177-L01489,0.4,7,-10,42
10009,New York City,New York,East,United States,C00323,Patrick O'Donnell,Consumer,L00730,Gear Head AU3700S Headset,Other,Phones,Technology,CA-2014-143259,2014/12/31,2015/1/4,Standard Class,CA-2014-143259-L00730,0,7,3,91
99207,Spokane,Washington,West,United States,C00282,Jennifer Ferguson,Consumer,L00527,Dixon Ticonderoga Pencils,Dixon,Art,Office Supplies,CA-2012-102855,2012/4/5,2012/4/6,Same Day,CA-2012-102855-L00527,0,8,6,24
78207,San Antonio,Texas,Central,United States,C00245,Katrina Edelman,Corporate,L00262,Avery Poly Binder Pockets,Avery,Binders,Office Supplies,US-2012-163685,2012/6/1,2012/6/5,Standard Class,US-2012-163685-L00262,0.8,8,-9,6
19134,Philadelphia,Pennsylvania,East,United States,C00034,Clytie Kelty,Consumer,L01177,Novimex Fabric Task Chair,Novimex,Chairs,Furniture,CA-2012-142237,2012/7/11,2012/7/13,First Class,CA-2012-142237-L01177,0.3,8,-73,341
93277,Visalia,California,West,United States,C00591,Kean Nguyen,Corporate,L01059,Maxell 4.7GB DVD-R 5/Pack,Maxell,Accessories,Technology,CA-2012-155145,2012/12/27,2012/12/29,Second Class,CA-2012-155145-L01059,0,8,3,8
32303,Tallahassee,Florida,South,United States,C00643,Kimberly Carter,Corporate,L01177,Novimex Fabric Task Chair,Novimex,Chairs,Furniture,CA-2013-138695,2013/5/29,2013/6/4,Standard Class,CA-2013-138695-L01177,0.2,8,-24,390
72401,Jonesboro,Arkansas,South,United States,C00241,Lena Hernandez,Consumer,L00837,"Hon Metal Bookcases, Gray",Hon,Bookcases,Furniture,US-2011-156559,2011/8/19,2011/8/26,Standard Class,US-2011-156559-L00837,0,9,172,639
23223,Richmond,Virginia,South,United States,C00573,Andy Gerbode,Corporate,L01457,"SlimView Poly Binder, 3/8",Other,Binders,Office Supplies,CA-2012-169572,2012/9/6,2012/9/12,Standard Class,CA-2012-169572-L01457,0,9,21,47
80013,Aurora,Colorado,West,United States,C00465,Tracy Poddar,Corporate,L01099,Mobile Personal File Cube,Other,Storage,Office Supplies,US-2014-106131,2014/1/15,2014/1/17,First Class,US-2014-106131-L01099,0.2,9,15,169
19134,Philadelphia,Pennsylvania,East,United States,C00425,Michael Stewart,Corporate,L00737,Global Chrome Stack Chair,Global,Chairs,Furniture,CA-2014-117667,2014/12/5,2014/12/10,Standard Class,CA-2014-117667-L00737,0.3,10,-10,240
98115,Seattle,Washington,West,United States,C00016,Dean percer,Home Office,L00489,DAX Cubicle Frames - 8x10,DAX,Furnishings,Furniture,CA-2011-116834,2011/10/11,2011/10/16,Standard Class,CA-2011-116834-L00489,0,11,19,63
94110,San Francisco,California,West,United States,C00543,Liz Pelletier,Consumer,L00262,Avery Poly Binder Pockets,Avery,Binders,Office Supplies,CA-2013-116722,2013/11/12,2013/11/17,Standard Class,CA-2013-116722-L00262,0.2,11,11,32
22304,Alexandria,Virginia,South,United States,C00073,Shirley Daniels,Home Office,L01043,Macally Suction Cup Mount,Other,Phones,Technology,US-2011-155502,2011/1/27,2011/2/1,Standard Class,US-2011-155502-L01043,0,13,0,155
60623,Chicago,Illinois,Central,United States,C00556,Emily Grady,Consumer,L01457,"SlimView Poly Binder, 3/8",Other,Binders,Office Supplies,CA-2014-114524,2014/4/1,2014/4/6,Second Class,CA-2014-114524-L01457,0.8,13,-23,13
94110,San Francisco,California,West,United States,C00297,Dennis Pardue,Home Office,L01269,Pizazz Global Quick File,Other,Storage,Office Supplies,CA-2011-168592,2011/9/8,2011/9/14,Standard Class,CA-2011-168592-L01269,0,1,4,15
90008,Los Angeles,California,West,United States,C00011,Arthur Prichep,Consumer,L00843,Hon Olson Stacker Stools,Hon,Chairs,Furniture,CA-2011-105270,2011/11/11,2011/11/18,Standard Class,CA-2011-105270-L00843,0.2,1,11,113
77070,Houston,Texas,Central,United States,C00166,Ralph Arnett,Consumer,L00089,Acme Value Line Scissors,Acme,Supplies,Office Supplies,CA-2011-154186,2011/12/13,2011/12/15,Second Class,CA-2011-154186-L00089,0.2,1,0,3
43615,Toledo,Ohio,East,United States,C00162,Theresa Swint,Corporate,L00150,Assorted Color Push Pins,Other,Fasteners,Office Supplies,CA-2012-161263,2012/4/16,2012/4/21,Standard Class,CA-2012-161263-L00150,0.2,1,0,1
48227,Detroit,Michigan,Central,United States,C00103,David Smith,Corporate,L01357,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,CA-2012-163055,2012/8/9,2012/8/16,Standard Class,CA-2012-163055-L01357,0,1,0,22
20735,Clinton,Maryland,East,United States,C00173,Ken Heidel,Corporate,L01396,Samsung Galaxy S4 Active,Samsung,Phones,Technology,CA-2012-109575,2012/9/18,2012/9/23,Standard Class,CA-2012-109575-L01396,0,1,130,500
60653,Chicago,Illinois,Central,United States,C00397,Christy Brittain,Consumer,L00793,Heavy-Duty E-Z-D Binders,Other,Binders,Office Supplies,CA-2013-163398,2013/5/4,2013/5/9,Standard Class,CA-2013-163398-L00793,0.8,1,-4,2
42104,Bowling Green,Kentucky,South,United States,C00147,Katharine Harms,Corporate,L00843,Hon Olson Stacker Stools,Hon,Chairs,Furniture,CA-2013-157763,2013/7/19,2013/7/24,Standard Class,CA-2013-157763-L00843,0,1,39,141
10035,New York City,New York,East,United States,C00043,Greg Guthrie,Corporate,L00727,GE DSL Phone Line Filter,GE,Phones,Technology,CA-2013-153353,2013/8/19,2013/8/25,Standard Class,CA-2013-153353-L00727,0,1,12,40
53081,Sheboygan,Wisconsin,Central,United States,C00003,Matt Abelman,Home Office,L01269,Pizazz Global Quick File,Other,Storage,Office Supplies,US-2013-117793,2013/8/24,2013/8/30,Standard Class,US-2013-117793-L01269,0,1,4,15
98103,Seattle,Washington,West,United States,C00283,Jason Fortune-,Consumer,L01370,SAFCO Arco Folding Chair,SAFCO,Chairs,Furniture,US-2014-110604,2014/5/16,2014/5/21,Standard Class,US-2014-110604-L01370,0.2,1,25,221
10024,New York City,New York,East,United States,C00166,Ralph Arnett,Consumer,L00619,Executive Impressions 14,Executive Impressions,Furnishings,Furniture,CA-2014-131695,2014/7/1,2014/7/7,Standard Class,CA-2014-131695-L00619,0,1,10,22
2149,Everett,Massachusetts,East,United States,C00666,Carl Ludwig,Consumer,L00727,GE DSL Phone Line Filter,GE,Phones,Technology,CA-2014-121888,2014/9/16,2014/9/18,Second Class,CA-2014-121888-L00727,0,1,12,40
97301,Salem,Oregon,West,United States,C00532,Sara Luxemburg,Home Office,L01303,Prang Drawing Pencil Set,Prang,Art,Office Supplies,CA-2014-156391,2014/9/27,2014/9/29,First Class,CA-2014-156391-L01303,0.2,1,1,2
20735,Clinton,Maryland,East,United States,C00322,Paul Stevenson,Home Office,L00016,24-Hour Round Wall Clock,Other,Furnishings,Furniture,CA-2014-163818,2014/10/5,2014/10/9,Standard Class,CA-2014-163818-L00016,0,1,9,20
40475,Richmond,Kentucky,South,United States,C00004,John Lee,Consumer,L00573,Eldon Gobal File Keepers,Eldon,Storage,Office Supplies,US-2014-167920,2014/12/10,2014/12/13,Second Class,US-2014-167920-L00573,0,1,1,15
19143,Philadelphia,Pennsylvania,East,United States,C00001,William Brown,Consumer,L00793,Heavy-Duty E-Z-D Binders,Other,Binders,Office Supplies,US-2014-110149,2014/12/11,2014/12/14,First Class,US-2014-110149-L00793,0.7,1,-3,3
19134,Philadelphia,Pennsylvania,East,United States,C00183,Delfina Latchford,Consumer,L00692,GBC Linen Binding Covers,GBC,Binders,Office Supplies,CA-2011-115791,2011/1/17,2011/1/19,Second Class,CA-2011-115791-L00692,0.7,2,-14,19
90008,Los Angeles,California,West,United States,C00130,Herbert Flentye,Consumer,L00843,Hon Olson Stacker Stools,Hon,Chairs,Furniture,CA-2011-158029,2011/5/26,2011/5/30,Standard Class,CA-2011-158029-L00843,0.2,2,23,225
94122,San Francisco,California,West,United States,C00132,Darrin Sayre,Home Office,L01303,Prang Drawing Pencil Set,Prang,Art,Office Supplies,CA-2011-113271,2011/7/9,2011/7/14,Standard Class,CA-2011-113271-L01303,0,2,2,6
90032,Los Angeles,California,West,United States,C00632,Robert Barroso,Corporate,L00692,GBC Linen Binding Covers,GBC,Binders,Office Supplies,CA-2011-154837,2011/8/23,2011/8/27,Second Class,CA-2011-154837-L00692,0.2,2,17,50
74133,Tulsa,Oklahoma,Central,United States,C00047,Rick Bensley,Home Office,L00117,Akro-Mils 12-Gallon Tote,Akro,Storage,Office Supplies,CA-2011-117765,2011/9/7,2011/9/13,Standard Class,CA-2011-117765-L00117,0,2,6,20
10009,New York City,New York,East,United States,C00002,Paul Prost,Home Office,L00766,Global Super Steno Chair,Global,Chairs,Furniture,CA-2011-146815,2011/9/8,2011/9/13,Standard Class,CA-2011-146815-L00766,0.1,2,13,173
98103,Seattle,Washington,West,United States,C00031,Resi Polking,Consumer,L00089,Acme Value Line Scissors,Acme,Supplies,Office Supplies,CA-2011-142769,2011/9/13,2011/9/13,Same Day,CA-2011-142769-L00089,0,2,2,7
98103,Seattle,Washington,West,United States,C00187,Bradley Nguyen,Consumer,L00573,Eldon Gobal File Keepers,Eldon,Storage,Office Supplies,CA-2011-103940,2011/9/17,2011/9/21,Standard Class,CA-2011-103940-L00573,0,2,1,30
33433,Boca Raton,Florida,South,United States,C00040,Maribeth Schnelling,Consumer,L00242,Avery File Folder Labels,Avery,Labels,Office Supplies,CA-2011-127488,2011/9/22,2011/9/24,Second Class,CA-2011-127488-L00242,0.2,2,2,5
60653,Chicago,Illinois,Central,United States,C00045,Brosina Hoffman,Consumer,L00499,DAX Wood Document Frame.,DAX,Furnishings,Furniture,US-2011-140914,2011/11/11,2011/11/15,Standard Class,US-2011-140914-L00499,0.6,2,-8,11
10801,New Rochelle,New York,East,United States,C00243,Kristina Nunn,Home Office,L00089,Acme Value Line Scissors,Acme,Supplies,Office Supplies,US-2011-143287,2011/11/11,2011/11/17,Standard Class,US-2011-143287-L00089,0,2,2,7
90008,Los Angeles,California,West,United States,C00372,Shahid Shariari,Consumer,L00072,Acme Box Cutter Scissors,Acme,Supplies,Office Supplies,CA-2011-127558,2011/11/15,2011/11/18,First Class,CA-2011-127558-L00072,0,2,5,20
60610,Chicago,Illinois,Central,United States,C00210,Berenike Kampe,Consumer,L01357,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,US-2011-140452,2011/12/6,2011/12/10,Standard Class,US-2011-140452-L01357,0.2,2,-8,35
60610,Chicago,Illinois,Central,United States,C00432,Joy Daniels,Consumer,L00150,Assorted Color Push Pins,Other,Fasteners,Office Supplies,CA-2011-148950,2011/12/14,2011/12/19,Standard Class,CA-2011-148950-L00150,0.2,2,0,3
85705,Tucson,Arizona,West,United States,C00154,Carol Triggs,Consumer,L00465,"Computer Room Manger, 14",Other,Furnishings,Furniture,CA-2011-138681,2011/12/20,2011/12/22,First Class,CA-2011-138681-L00465,0.2,2,10,52
18018,Bethlehem,Pennsylvania,East,United States,C00622,Alan Haines,Corporate,L00018,36X48 HARDFLOOR CHAIRMAT,Other,Furnishings,Furniture,CA-2012-125185,2012/3/5,2012/3/7,Second Class,CA-2012-125185-L00018,0.2,2,-5,34
10024,New York City,New York,East,United States,C00347,Denise Monton,Corporate,L01180,Novimex Turbo Task Chair,Novimex,Chairs,Furniture,CA-2012-142734,2012/4/16,2012/4/21,Standard Class,CA-2012-142734-L01180,0.1,2,3,128
94122,San Francisco,California,West,United States,C00288,George Ashbrook,Consumer,L01303,Prang Drawing Pencil Set,Prang,Art,Office Supplies,CA-2012-155306,2012/4/17,2012/4/21,Standard Class,CA-2012-155306-L01303,0,2,2,6
80013,Aurora,Colorado,West,United States,C00409,Tony Chapman,Home Office,L00089,Acme Value Line Scissors,Acme,Supplies,Office Supplies,CA-2012-151841,2012/4/27,2012/5/2,Standard Class,CA-2012-151841-L00089,0.2,2,1,6
94109,San Francisco,California,West,United States,C00012,Lena Cacioppo,Consumer,L00692,GBC Linen Binding Covers,GBC,Binders,Office Supplies,CA-2012-150770,2012/5/3,2012/5/6,First Class,CA-2012-150770-L00692,0.2,2,17,50
19013,Chester,Pennsylvania,East,United States,C00436,Jesus Ocampo,Home Office,L00692,GBC Linen Binding Covers,GBC,Binders,Office Supplies,CA-2012-119291,2012/5/14,2012/5/17,First Class,CA-2012-119291-L00692,0.7,2,-14,19
77041,Houston,Texas,Central,United States,C00237,Mark Van Huff,Consumer,L00242,Avery File Folder Labels,Avery,Labels,Office Supplies,CA-2012-119690,2012/6/25,2012/6/28,First Class,CA-2012-119690-L00242,0.2,2,2,5
85204,Mesa,Arizona,West,United States,C00527,Toby Gnade,Consumer,L01370,SAFCO Arco Folding Chair,SAFCO,Chairs,Furniture,CA-2012-143364,2012/7/14,2012/7/19,Second Class,CA-2012-143364-L01370,0.2,2,50,442
32216,Jacksonville,Florida,South,United States,C00227,Ruben Ausman,Corporate,L00242,Avery File Folder Labels,Avery,Labels,Office Supplies,CA-2012-155453,2012/8/9,2012/8/14,Standard Class,CA-2012-155453-L00242,0.2,2,2,5
